Image,Operation,Variant,Phase,Width,Height,Threads,Schedule,Build,Samples,Median_ms,Min_ms,Max_ms,Scalar_to_Auto,Auto_to_Omp,Original_to_Variant,All_Exact,Max_Abs_Error
4000x3000.png,Adjust_Brightness,linear_bytes,kernel,4000,3000,1,static,auto-avx2,10,4.800985,4.437903,4.853767,6.206273,,,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,kernel,4000,3000,1,static,off-avx2,10,29.796219,29.686769,30.125130,,,,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,kernel,4000,3000,1,static,omp-avx2,10,4.812574,4.724141,5.133522,,0.997592,,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,kernel,4000,3000,20,static,auto-avx2,10,1.207523,1.165706,1.233209,1.817590,,,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,kernel,4000,3000,20,static,off-avx2,10,2.194781,1.989656,3.568626,,,,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,kernel,4000,3000,20,static,omp-avx2,10,1.211912,1.192790,1.454645,,0.996378,,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,total,4000,3000,1,static,auto-avx2,10,4.800985,4.437903,4.853767,6.206273,,12.274714,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,total,4000,3000,1,static,off-avx2,10,29.796219,29.686769,30.125130,,,1.976396,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,total,4000,3000,1,static,omp-avx2,10,4.812574,4.724141,5.133522,,0.997592,12.338263,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,total,4000,3000,20,static,auto-avx2,10,1.207523,1.165706,1.233209,1.817590,,3.879915,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,total,4000,3000,20,static,off-avx2,10,2.194781,1.989656,3.568626,,,2.117776,yes,0
4000x3000.png,Adjust_Brightness,linear_bytes,total,4000,3000,20,static,omp-avx2,10,1.211912,1.192790,1.454645,,0.996378,3.860325,yes,0
4000x3000.png,Adjust_Brightness,original,total,4000,3000,1,static,auto-avx2,10,58.930713,57.797629,59.422320,0.999294,,,yes,0
4000x3000.png,Adjust_Brightness,original,total,4000,3000,1,static,off-avx2,10,58.889115,57.773815,62.611803,,,,yes,0
4000x3000.png,Adjust_Brightness,original,total,4000,3000,1,static,omp-avx2,10,59.378797,59.067251,59.669730,,0.992454,,yes,0
4000x3000.png,Adjust_Brightness,original,total,4000,3000,20,static,auto-avx2,10,4.685086,4.600086,6.351628,0.992096,,,yes,0
4000x3000.png,Adjust_Brightness,original,total,4000,3000,20,static,off-avx2,10,4.648056,4.511739,7.262718,,,,yes,0
4000x3000.png,Adjust_Brightness,original,total,4000,3000,20,static,omp-avx2,10,4.678374,4.627908,4.812068,,1.001435,,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,kernel,4000,3000,1,static,auto-avx2,10,9.843397,9.767471,10.267979,6.025859,,,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,kernel,4000,3000,1,static,off-avx2,10,59.314915,59.061761,60.197780,,,,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,kernel,4000,3000,1,static,omp-avx2,10,9.810062,9.764804,9.959741,,1.003398,,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,kernel,4000,3000,20,static,auto-avx2,10,1.307325,1.212982,1.363729,2.941747,,,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,kernel,4000,3000,20,static,off-avx2,10,3.845818,3.729122,3.911485,,,,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,kernel,4000,3000,20,static,omp-avx2,10,1.314300,1.292060,1.379717,,0.994693,,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,total,4000,3000,1,static,auto-avx2,10,9.843397,9.767471,10.267979,6.025859,,8.975920,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,total,4000,3000,1,static,off-avx2,10,59.314915,59.061761,60.197780,,,1.492289,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,total,4000,3000,1,static,omp-avx2,10,9.810062,9.764804,9.959741,,1.003398,9.017918,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,total,4000,3000,20,static,auto-avx2,10,1.307325,1.212982,1.363729,2.941747,,4.897850,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,total,4000,3000,20,static,off-avx2,10,3.845818,3.729122,3.911485,,,1.642902,yes,0
4000x3000.png,Adjust_Contrast,linear_bytes,total,4000,3000,20,static,omp-avx2,10,1.314300,1.292060,1.379717,,0.994693,4.831627,yes,0
4000x3000.png,Adjust_Contrast,original,total,4000,3000,1,static,auto-avx2,10,88.353535,87.853495,94.300286,1.001827,,,yes,0
4000x3000.png,Adjust_Contrast,original,total,4000,3000,1,static,off-avx2,10,88.514984,88.383323,91.794005,,,,yes,0
4000x3000.png,Adjust_Contrast,original,total,4000,3000,1,static,omp-avx2,10,88.466335,88.210530,88.704481,,0.998725,,yes,0
4000x3000.png,Adjust_Contrast,original,total,4000,3000,20,static,auto-avx2,10,6.403080,6.241317,10.014403,0.986760,,,yes,0
4000x3000.png,Adjust_Contrast,original,total,4000,3000,20,static,off-avx2,10,6.318301,6.228180,6.394506,,,,yes,0
4000x3000.png,Adjust_Contrast,original,total,4000,3000,20,static,omp-avx2,10,6.350207,6.308020,6.377615,,1.008326,,yes,0
4000x3000.png,Equalize_Histogram,original,total,4000,3000,1,static,auto-avx2,10,62.587267,62.348256,63.911276,1.000928,,,yes,0
4000x3000.png,Equalize_Histogram,original,total,4000,3000,1,static,off-avx2,10,62.645318,62.254145,63.670588,,,,yes,0
4000x3000.png,Equalize_Histogram,original,total,4000,3000,1,static,omp-avx2,10,62.543439,62.244795,62.918591,,1.000701,,yes,0
4000x3000.png,Equalize_Histogram,original,total,4000,3000,20,static,auto-avx2,10,4.934985,4.804315,8.040653,1.009298,,,yes,0
4000x3000.png,Equalize_Histogram,original,total,4000,3000,20,static,off-avx2,10,4.980872,4.712291,5.702463,,,,yes,0
4000x3000.png,Equalize_Histogram,original,total,4000,3000,20,static,omp-avx2,10,4.957657,4.839806,10.066200,,0.995427,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,count,4000,3000,1,static,auto-avx2,10,46.017320,45.793501,46.878010,0.999491,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,count,4000,3000,1,static,off-avx2,10,45.993892,45.792055,47.808013,,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,count,4000,3000,1,static,omp-avx2,10,45.964455,45.768447,46.874745,,1.001150,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,count,4000,3000,20,static,auto-avx2,10,3.046551,2.899383,5.963173,0.987482,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,count,4000,3000,20,static,off-avx2,10,3.008413,2.909040,3.238313,,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,count,4000,3000,20,static,omp-avx2,10,3.009057,2.880797,4.609924,,1.012460,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,cumulative,4000,3000,1,static,auto-avx2,10,0.001687,0.001463,0.001989,0.985473,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,cumulative,4000,3000,1,static,off-avx2,10,0.001662,0.001560,0.001783,,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,cumulative,4000,3000,1,static,omp-avx2,10,0.001734,0.001589,0.002082,,0.972326,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,cumulative,4000,3000,20,static,auto-avx2,10,0.001849,0.001742,0.002737,0.995133,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,cumulative,4000,3000,20,static,off-avx2,10,0.001840,0.001755,0.001871,,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,cumulative,4000,3000,20,static,omp-avx2,10,0.001847,0.001631,0.002519,,1.001354,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,remap,4000,3000,1,static,auto-avx2,10,19.363378,19.205119,19.765577,0.998843,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,remap,4000,3000,1,static,off-avx2,10,19.340968,19.126756,19.810138,,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,remap,4000,3000,1,static,omp-avx2,10,15.827385,15.720317,16.649446,,1.223410,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,remap,4000,3000,20,static,auto-avx2,10,1.513373,1.414452,2.289860,0.942743,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,remap,4000,3000,20,static,off-avx2,10,1.426722,1.358525,1.543712,,,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,remap,4000,3000,20,static,omp-avx2,10,1.290869,1.189726,1.733080,,1.172368,,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,total,4000,3000,1,static,auto-avx2,10,65.467700,65.003798,66.645300,1.000003,,0.956002,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,total,4000,3000,1,static,off-avx2,10,65.467925,65.098884,67.160937,,,0.956886,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,total,4000,3000,1,static,omp-avx2,10,61.944796,61.555405,63.525871,,1.056872,1.009664,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,total,4000,3000,20,static,auto-avx2,10,4.548020,4.414645,7.404327,0.983700,,1.085084,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,total,4000,3000,20,static,off-avx2,10,4.473889,4.367404,4.760140,,,1.113320,yes,0
4000x3000.png,Equalize_Histogram,private_histogram,total,4000,3000,20,static,omp-avx2,10,4.301803,4.161015,6.345523,,1.057236,1.152460,yes,0
4000x3000.png,Flip_Horizontal,original,total,4000,3000,1,static,auto-avx2,10,22.044277,21.990050,22.341149,0.999171,,,yes,0
4000x3000.png,Flip_Horizontal,original,total,4000,3000,1,static,off-avx2,10,22.026007,21.980578,22.537796,,,,yes,0
4000x3000.png,Flip_Horizontal,original,total,4000,3000,1,static,omp-avx2,10,22.037804,21.981878,24.169322,,1.000294,,yes,0
4000x3000.png,Flip_Horizontal,original,total,4000,3000,20,static,auto-avx2,10,2.971495,2.812341,3.340194,0.985613,,,yes,0
4000x3000.png,Flip_Horizontal,original,total,4000,3000,20,static,off-avx2,10,2.928743,2.865457,3.013853,,,,yes,0
4000x3000.png,Flip_Horizontal,original,total,4000,3000,20,static,omp-avx2,10,2.897957,2.825119,3.011245,,1.025376,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,allocation,4000,3000,1,static,auto-avx2,10,12.218917,11.613746,12.563016,0.995316,,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,allocation,4000,3000,1,static,off-avx2,10,12.161684,11.558042,12.556701,,,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,allocation,4000,3000,1,static,omp-avx2,10,12.266701,11.563573,12.758512,,0.996105,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,allocation,4000,3000,20,static,auto-avx2,10,12.196844,10.824972,12.287464,1.002630,,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,allocation,4000,3000,20,static,off-avx2,10,12.228924,11.593275,12.531545,,,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,allocation,4000,3000,20,static,omp-avx2,10,11.840220,11.358488,12.349877,,1.030120,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,kernel,4000,3000,1,static,auto-avx2,10,31.717437,31.528522,32.061108,0.996520,,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,kernel,4000,3000,1,static,off-avx2,10,31.607057,31.476028,31.874591,,,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,kernel,4000,3000,1,static,omp-avx2,10,30.174798,29.989012,30.393550,,1.051123,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,kernel,4000,3000,20,static,auto-avx2,10,2.397015,2.136256,3.543091,1.007861,,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,kernel,4000,3000,20,static,off-avx2,10,2.415857,2.360336,3.614132,,,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,kernel,4000,3000,20,static,omp-avx2,10,2.306407,2.261482,2.391180,,1.039285,,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,total,4000,3000,1,static,auto-avx2,10,43.992356,43.215789,44.278424,0.995035,,0.501093,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,total,4000,3000,1,static,off-avx2,10,43.773920,43.093251,44.112096,,,0.503176,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,total,4000,3000,1,static,omp-avx2,10,42.333956,41.610157,43.000152,,1.039174,0.520570,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,total,4000,3000,20,static,auto-avx2,10,14.569196,13.852949,15.352775,1.005971,,0.203957,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,total,4000,3000,20,static,off-avx2,10,14.656192,14.008175,15.739341,,,0.199830,yes,0
4000x3000.png,Flip_Horizontal,out_of_place,total,4000,3000,20,static,omp-avx2,10,14.137728,13.749668,14.697221,,1.030519,0.204980,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,kernel,4000,3000,1,static,auto-avx2,10,2957.157573,2953.855995,2968.326582,0.815318,,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,kernel,4000,3000,1,static,off-avx2,10,2411.024241,2402.623691,2432.075546,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,kernel,4000,3000,1,static,omp-avx2,10,2572.010853,2560.455103,2640.384495,,1.149745,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,kernel,4000,3000,20,static,auto-avx2,10,172.425091,172.247075,200.547527,0.815922,,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,kernel,4000,3000,20,static,off-avx2,10,140.685354,140.548309,177.663686,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,kernel,4000,3000,20,static,omp-avx2,10,149.812670,149.603706,174.216706,,1.150938,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,total,4000,3000,1,static,auto-avx2,10,2957.157573,2953.855995,2968.326582,0.815318,,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,total,4000,3000,1,static,off-avx2,10,2411.024241,2402.623691,2432.075546,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,total,4000,3000,1,static,omp-avx2,10,2572.010853,2560.455103,2640.384495,,1.149745,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,total,4000,3000,20,static,auto-avx2,10,172.425091,172.247075,200.547527,0.815922,,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,total,4000,3000,20,static,off-avx2,10,140.685354,140.548309,177.663686,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_direct,total,4000,3000,20,static,omp-avx2,10,149.812670,149.603706,174.216706,,1.150938,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,horizontal,4000,3000,1,static,auto-avx2,10,104.594134,102.616778,106.291151,2.813182,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,horizontal,4000,3000,1,static,off-avx2,10,294.242295,293.814281,299.041853,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,horizontal,4000,3000,1,static,omp-avx2,10,104.539691,100.206947,104.889699,,1.000521,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,horizontal,4000,3000,20,static,auto-avx2,10,8.909540,8.762514,11.338300,2.316690,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,horizontal,4000,3000,20,static,off-avx2,10,20.640642,18.462491,31.305415,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,horizontal,4000,3000,20,static,omp-avx2,10,8.740903,8.486139,8.977930,,1.019293,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,kernel,4000,3000,1,static,auto-avx2,10,607.548211,606.506976,612.471432,1.486733,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,kernel,4000,3000,1,static,off-avx2,10,903.262262,900.270306,908.410810,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,kernel,4000,3000,1,static,omp-avx2,10,607.587306,606.258702,623.027015,,0.999936,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,kernel,4000,3000,20,static,auto-avx2,10,38.606761,38.357873,52.041719,1.536554,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,kernel,4000,3000,20,static,off-avx2,10,59.321390,57.863680,82.538425,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,kernel,4000,3000,20,static,omp-avx2,10,38.651696,38.125909,40.758408,,0.998837,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,total,4000,3000,1,static,auto-avx2,10,607.548211,606.506976,612.471432,1.486733,,4.867363,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,total,4000,3000,1,static,off-avx2,10,903.262262,900.270306,908.410810,,,2.669241,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,total,4000,3000,1,static,omp-avx2,10,607.587306,606.258702,623.027015,,0.999936,4.233154,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,total,4000,3000,20,static,auto-avx2,10,38.606761,38.357873,52.041719,1.536554,,4.466189,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,total,4000,3000,20,static,off-avx2,10,59.321390,57.863680,82.538425,,,2.371579,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,total,4000,3000,20,static,omp-avx2,10,38.651696,38.125909,40.758408,,0.998837,3.875966,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,vertical,4000,3000,1,static,auto-avx2,10,502.898729,502.217011,507.847347,1.209994,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,vertical,4000,3000,1,static,off-avx2,10,608.504406,606.267370,614.016589,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,vertical,4000,3000,1,static,omp-avx2,10,503.628572,501.614545,518.522200,,0.998551,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,vertical,4000,3000,20,static,auto-avx2,10,29.683540,29.471102,40.703419,1.318683,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,vertical,4000,3000,20,static,off-avx2,10,39.143191,37.521117,51.233010,,,,yes,0
4000x3000.png,Gaussian_11x11,aos_separable,vertical,4000,3000,20,static,omp-avx2,10,29.841195,29.583563,31.787546,,0.994717,,yes,0
4000x3000.png,Gaussian_11x11,production_float,total_including_allocation,4000,3000,1,static,auto-avx2,10,3183.325866,3178.132461,3188.904902,1.000041,,,no,1
4000x3000.png,Gaussian_11x11,production_float,total_including_allocation,4000,3000,1,static,off-avx2,10,3183.455658,3177.959860,3200.026848,,,,no,1
4000x3000.png,Gaussian_11x11,production_float,total_including_allocation,4000,3000,1,static,omp-avx2,10,3184.125316,3178.211888,3188.188207,,0.999749,,no,1
4000x3000.png,Gaussian_11x11,production_float,total_including_allocation,4000,3000,20,static,auto-avx2,10,185.199072,185.061334,298.181079,0.999871,,,no,1
4000x3000.png,Gaussian_11x11,production_float,total_including_allocation,4000,3000,20,static,off-avx2,10,185.175228,184.911021,234.833834,,,,no,1
4000x3000.png,Gaussian_11x11,production_float,total_including_allocation,4000,3000,20,static,omp-avx2,10,185.144086,184.996289,209.365275,,1.000297,,no,1
4000x3000.png,Gaussian_11x11,soa_direct,aos_to_soa,4000,3000,1,static,auto-avx2,10,35.858390,34.756609,36.521339,0.981746,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,aos_to_soa,4000,3000,1,static,off-avx2,10,35.203817,34.697375,37.354837,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,aos_to_soa,4000,3000,1,static,omp-avx2,10,33.853712,33.525265,34.780612,,1.059216,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,aos_to_soa,4000,3000,20,static,auto-avx2,10,2.198705,2.047127,2.289165,1.028219,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,aos_to_soa,4000,3000,20,static,off-avx2,10,2.260751,2.154390,2.457462,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,aos_to_soa,4000,3000,20,static,omp-avx2,10,2.232454,2.079593,3.216691,,0.984883,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,kernel,4000,3000,1,static,auto-avx2,10,3758.547804,3751.589870,3773.817475,0.988653,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,kernel,4000,3000,1,static,off-avx2,10,3715.897980,3711.702401,3732.664021,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,kernel,4000,3000,1,static,omp-avx2,10,3757.653975,3752.678531,3769.806222,,1.000238,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,kernel,4000,3000,20,static,auto-avx2,10,217.829693,217.488056,259.018957,0.988901,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,kernel,4000,3000,20,static,off-avx2,10,215.412110,214.930380,270.907913,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,kernel,4000,3000,20,static,omp-avx2,10,217.872089,217.512333,265.968398,,0.999805,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,soa_to_aos,4000,3000,1,static,auto-avx2,10,27.427230,27.352301,27.966097,1.002608,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,soa_to_aos,4000,3000,1,static,off-avx2,10,27.498770,27.374404,28.135318,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,soa_to_aos,4000,3000,1,static,omp-avx2,10,26.993568,26.834545,28.475824,,1.016065,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,soa_to_aos,4000,3000,20,static,auto-avx2,10,1.681464,1.653373,4.633717,0.995417,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,soa_to_aos,4000,3000,20,static,off-avx2,10,1.673758,1.644304,3.440436,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,soa_to_aos,4000,3000,20,static,omp-avx2,10,1.654418,1.634831,1.904215,,1.016348,,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,total,4000,3000,1,static,auto-avx2,10,3821.981284,3815.329510,3836.622239,0.988763,,0.773724,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,total,4000,3000,1,static,off-avx2,10,3779.032247,3775.089814,3797.386168,,,0.638000,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,total,4000,3000,1,static,omp-avx2,10,3818.308979,3813.763993,3830.629383,,1.000962,0.673599,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,total,4000,3000,20,static,auto-avx2,10,221.685741,221.426385,262.976048,0.989441,,0.777791,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,total,4000,3000,20,static,off-avx2,10,219.344906,218.856845,276.502739,,,0.641389,yes,0
4000x3000.png,Gaussian_11x11,soa_direct,total,4000,3000,20,static,omp-avx2,10,221.743766,221.366297,269.891383,,0.999738,0.675612,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,aos_to_soa,4000,3000,1,static,auto-avx2,10,35.858390,34.756609,36.521339,0.981746,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,aos_to_soa,4000,3000,1,static,off-avx2,10,35.203817,34.697375,37.354837,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,aos_to_soa,4000,3000,1,static,omp-avx2,10,33.853712,33.525265,34.780612,,1.059216,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,aos_to_soa,4000,3000,20,static,auto-avx2,10,2.198705,2.047127,2.289165,1.028219,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,aos_to_soa,4000,3000,20,static,off-avx2,10,2.260751,2.154390,2.457462,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,aos_to_soa,4000,3000,20,static,omp-avx2,10,2.232454,2.079593,3.216691,,0.984883,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,horizontal,4000,3000,1,static,auto-avx2,10,92.436404,90.853044,92.688791,3.194735,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,horizontal,4000,3000,1,static,off-avx2,10,295.309808,294.814922,298.634621,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,horizontal,4000,3000,1,static,omp-avx2,10,92.500717,92.061339,93.016785,,0.999305,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,horizontal,4000,3000,20,static,auto-avx2,10,5.757732,5.615557,10.116382,3.050811,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,horizontal,4000,3000,20,static,off-avx2,10,17.565753,17.346541,31.236137,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,horizontal,4000,3000,20,static,omp-avx2,10,5.807054,5.579704,6.112617,,0.991507,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,kernel,4000,3000,1,static,auto-avx2,10,591.004476,589.969988,596.175086,1.522734,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,kernel,4000,3000,1,static,off-avx2,10,899.942692,899.214763,903.974124,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,kernel,4000,3000,1,static,omp-avx2,10,587.770034,587.307802,590.035818,,1.005503,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,kernel,4000,3000,20,static,auto-avx2,10,33.657450,33.384844,43.909554,1.641025,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,kernel,4000,3000,20,static,off-avx2,10,55.232719,54.115378,81.948157,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,kernel,4000,3000,20,static,omp-avx2,10,33.519339,33.493173,34.151296,,1.004120,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,soa_to_aos,4000,3000,1,static,auto-avx2,10,27.450057,27.404706,28.036171,1.000180,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,soa_to_aos,4000,3000,1,static,off-avx2,10,27.454991,27.368449,27.781620,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,soa_to_aos,4000,3000,1,static,omp-avx2,10,26.962098,26.891325,27.785107,,1.018098,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,soa_to_aos,4000,3000,20,static,auto-avx2,10,1.916575,1.819168,3.335761,1.078741,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,soa_to_aos,4000,3000,20,static,off-avx2,10,2.067487,1.973389,3.242512,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,soa_to_aos,4000,3000,20,static,omp-avx2,10,1.936041,1.820345,2.218718,,0.989945,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,total,4000,3000,1,static,auto-avx2,10,654.584122,653.501108,658.683346,1.472860,,4.517613,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,total,4000,3000,1,static,off-avx2,10,964.110920,961.355222,966.359686,,,2.500775,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,total,4000,3000,1,static,omp-avx2,10,648.884323,647.899378,651.320580,,1.008784,3.963743,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,total,4000,3000,20,static,auto-avx2,10,37.697809,37.412218,49.412681,1.578943,,4.573876,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,total,4000,3000,20,static,off-avx2,10,59.522684,58.455005,87.614935,,,2.363559,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,total,4000,3000,20,static,omp-avx2,10,37.767578,37.439517,39.048754,,0.998153,3.966700,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,vertical,4000,3000,1,static,auto-avx2,10,498.469270,497.541444,503.730822,1.213087,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,vertical,4000,3000,1,static,off-avx2,10,604.686670,603.948190,608.247183,,,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,vertical,4000,3000,1,static,omp-avx2,10,495.314137,494.691184,497.379053,,1.006370,,yes,0
4000x3000.png,Gaussian_11x11,soa_separable,vertical,4000,3000,20,static,auto-avx2,10,27.859366,27.735927,33.793172,1.351721,,,yes,0
