Image,Operation,Variant,Phase,Width,Height,Threads,Schedule,Build,Repeat,Elapsed_ms,Hash,Reference_Hash,Exact,Differing_Bytes,Max_Abs_Error,Compiler,Flags,Hostname
4000x3000.png,Gaussian_3x3,aos_separable,total,4000,3000,1,static,off-avx2,4,510.892892,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,aos_to_soa,4000,3000,1,static,off-avx2,4,36.069512,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,horizontal,4000,3000,1,static,off-avx2,4,101.155457,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,vertical,4000,3000,1,static,off-avx2,4,409.061826,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,kernel,4000,3000,1,static,off-avx2,4,510.217283,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,soa_to_aos,4000,3000,1,static,off-avx2,4,27.589591,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,total,4000,3000,1,static,off-avx2,4,573.876386,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,production_float,total_including_allocation,4000,3000,1,static,off-avx2,4,458.781591,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,kernel,4000,3000,1,static,auto-avx2,4,528.429157,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,total,4000,3000,1,static,auto-avx2,4,528.429157,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,aos_to_soa,4000,3000,1,static,auto-avx2,4,36.220934,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,kernel,4000,3000,1,static,auto-avx2,4,671.010963,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,soa_to_aos,4000,3000,1,static,auto-avx2,4,27.846791,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,total,4000,3000,1,static,auto-avx2,4,735.078688,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,horizontal,4000,3000,1,static,auto-avx2,4,53.489919,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,vertical,4000,3000,1,static,auto-avx2,4,401.999417,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,kernel,4000,3000,1,static,auto-avx2,4,455.489336,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,total,4000,3000,1,static,auto-avx2,4,455.489336,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,aos_to_soa,4000,3000,1,static,auto-avx2,4,36.220934,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,horizontal,4000,3000,1,static,auto-avx2,4,46.361347,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,vertical,4000,3000,1,static,auto-avx2,4,396.652138,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,kernel,4000,3000,1,static,auto-avx2,4,443.013485,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,soa_to_aos,4000,3000,1,static,auto-avx2,4,27.553570,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,total,4000,3000,1,static,auto-avx2,4,506.787989,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,production_float,total_including_allocation,4000,3000,1,static,auto-avx2,4,456.368430,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,kernel,4000,3000,1,static,omp-avx2,4,529.979798,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,total,4000,3000,1,static,omp-avx2,4,529.979798,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,aos_to_soa,4000,3000,1,static,omp-avx2,4,34.945783,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,kernel,4000,3000,1,static,omp-avx2,4,667.292853,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,soa_to_aos,4000,3000,1,static,omp-avx2,4,26.998748,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,total,4000,3000,1,static,omp-avx2,4,729.237384,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,horizontal,4000,3000,1,static,omp-avx2,4,53.668527,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,vertical,4000,3000,1,static,omp-avx2,4,404.898994,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,kernel,4000,3000,1,static,omp-avx2,4,458.567521,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,total,4000,3000,1,static,omp-avx2,4,458.567521,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,aos_to_soa,4000,3000,1,static,omp-avx2,4,34.945783,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,horizontal,4000,3000,1,static,omp-avx2,4,46.666428,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,vertical,4000,3000,1,static,omp-avx2,4,395.424048,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,kernel,4000,3000,1,static,omp-avx2,4,442.090476,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,soa_to_aos,4000,3000,1,static,omp-avx2,4,27.034245,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,total,4000,3000,1,static,omp-avx2,4,504.070504,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,production_float,total_including_allocation,4000,3000,1,static,omp-avx2,4,458.058293,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,kernel,4000,3000,1,static,auto-avx2,5,538.680992,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,total,4000,3000,1,static,auto-avx2,5,538.680992,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,aos_to_soa,4000,3000,1,static,auto-avx2,5,35.096950,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,kernel,4000,3000,1,static,auto-avx2,5,677.909042,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,soa_to_aos,4000,3000,1,static,auto-avx2,5,29.013516,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,total,4000,3000,1,static,auto-avx2,5,742.019508,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,horizontal,4000,3000,1,static,auto-avx2,5,53.796073,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,vertical,4000,3000,1,static,auto-avx2,5,402.675247,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,kernel,4000,3000,1,static,auto-avx2,5,456.471320,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,total,4000,3000,1,static,auto-avx2,5,456.471320,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,aos_to_soa,4000,3000,1,static,auto-avx2,5,35.096950,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,horizontal,4000,3000,1,static,auto-avx2,5,46.681364,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,vertical,4000,3000,1,static,auto-avx2,5,396.193820,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,kernel,4000,3000,1,static,auto-avx2,5,442.875184,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,soa_to_aos,4000,3000,1,static,auto-avx2,5,27.553221,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,total,4000,3000,1,static,auto-avx2,5,505.525355,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,production_float,total_including_allocation,4000,3000,1,static,auto-avx2,5,462.272783,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,kernel,4000,3000,1,static,omp-avx2,5,527.086108,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,total,4000,3000,1,static,omp-avx2,5,527.086108,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,aos_to_soa,4000,3000,1,static,omp-avx2,5,33.536726,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,kernel,4000,3000,1,static,omp-avx2,5,667.045540,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,soa_to_aos,4000,3000,1,static,omp-avx2,5,27.031825,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,total,4000,3000,1,static,omp-avx2,5,727.614091,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,horizontal,4000,3000,1,static,omp-avx2,5,53.607925,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,vertical,4000,3000,1,static,omp-avx2,5,401.998999,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,kernel,4000,3000,1,static,omp-avx2,5,455.606924,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,total,4000,3000,1,static,omp-avx2,5,455.606924,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,aos_to_soa,4000,3000,1,static,omp-avx2,5,33.536726,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,horizontal,4000,3000,1,static,omp-avx2,5,46.563591,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,vertical,4000,3000,1,static,omp-avx2,5,398.136686,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,kernel,4000,3000,1,static,omp-avx2,5,444.700277,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,soa_to_aos,4000,3000,1,static,omp-avx2,5,27.032856,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_separable,total,4000,3000,1,static,omp-avx2,5,505.269859,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,production_float,total_including_allocation,4000,3000,1,static,omp-avx2,5,457.837514,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=1 -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,kernel,4000,3000,1,static,off-avx2,5,482.200952,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_direct,total,4000,3000,1,static,off-avx2,5,482.200952,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,aos_to_soa,4000,3000,1,static,off-avx2,5,34.701727,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,kernel,4000,3000,1,static,off-avx2,5,644.679028,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,soa_to_aos,4000,3000,1,static,off-avx2,5,28.172624,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,soa_direct,total,4000,3000,1,static,off-avx2,5,707.553379,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,horizontal,4000,3000,1,static,off-avx2,5,99.697769,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,vertical,4000,3000,1,static,off-avx2,5,411.414785,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
4000x3000.png,Gaussian_3x3,aos_separable,kernel,4000,3000,1,static,off-avx2,5,511.112554,ac0b89ea0af06eed,ac0b89ea0af06eed,yes,0,0,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,hype5
