# started on Fri Sep 25 04:33:28 2026

1428483668,,L1-dcache-loads,1298214213,76.00,,
57327012,,L1-dcache-load-misses,869500441,51.00,4.01,of all L1-dcache accesses
8266589,,LLC-loads,792613916,46.00,,
2127388,,LLC-load-misses,1229880918,72.00,25.73,of all LL-cache accesses
