Image,Operation,Variant,Phase,Width,Height,Threads,Schedule,Build,Samples,Median_ms,Min_ms,Max_ms,Scalar_to_Auto,Auto_to_Omp,Original_to_Variant,All_Exact,Max_Abs_Error
poke.jpg,Gaussian_5x5,soa_separable,vertical,640,360,1,static,auto-avx2,1,1.890583,1.890583,1.890583,1.518990,,,yes,0
poke.jpg,Gaussian_5x5,soa_separable,vertical,640,360,1,static,off-avx2,1,2.871776,2.871776,2.871776,,,,yes,0
poke.jpg,Gaussian_5x5,soa_separable,vertical,640,360,1,static,omp-avx2,1,2.074786,2.074786,2.074786,,0.911218,,yes,0
poke.jpg,Gaussian_7x7,aos_direct,kernel,640,360,1,static,auto-avx2,1,11.778898,11.778898,11.778898,1.104986,,,yes,0
poke.jpg,Gaussian_7x7,aos_direct,kernel,640,360,1,static,off-avx2,1,13.015518,13.015518,13.015518,,,,yes,0
poke.jpg,Gaussian_7x7,aos_direct,kernel,640,360,1,static,omp-avx2,1,17.225053,17.225053,17.225053,,0.683824,,yes,0
poke.jpg,Gaussian_7x7,aos_direct,total,640,360,1,static,auto-avx2,1,11.778898,11.778898,11.778898,1.104986,,,yes,0
poke.jpg,Gaussian_7x7,aos_direct,total,640,360,1,static,off-avx2,1,13.015518,13.015518,13.015518,,,,yes,0
poke.jpg,Gaussian_7x7,aos_direct,total,640,360,1,static,omp-avx2,1,17.225053,17.225053,17.225053,,0.683824,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,horizontal,640,360,1,static,auto-avx2,1,0.517238,0.517238,0.517238,3.380535,,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,horizontal,640,360,1,static,off-avx2,1,1.748541,1.748541,1.748541,,,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,horizontal,640,360,1,static,omp-avx2,1,0.517486,0.517486,0.517486,,0.999521,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,kernel,640,360,1,static,auto-avx2,1,2.809861,2.809861,2.809861,1.811922,,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,kernel,640,360,1,static,off-avx2,1,5.091249,5.091249,5.091249,,,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,kernel,640,360,1,static,omp-avx2,1,2.846753,2.846753,2.846753,,0.987041,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,total,640,360,1,static,auto-avx2,1,2.809861,2.809861,2.809861,1.811922,,4.191986,yes,0
poke.jpg,Gaussian_7x7,aos_separable,total,640,360,1,static,off-avx2,1,5.091249,5.091249,5.091249,,,2.556449,yes,0
poke.jpg,Gaussian_7x7,aos_separable,total,640,360,1,static,omp-avx2,1,2.846753,2.846753,2.846753,,0.987041,6.050772,yes,0
poke.jpg,Gaussian_7x7,aos_separable,vertical,640,360,1,static,auto-avx2,1,2.292623,2.292623,2.292623,1.458028,,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,vertical,640,360,1,static,off-avx2,1,3.342708,3.342708,3.342708,,,,yes,0
poke.jpg,Gaussian_7x7,aos_separable,vertical,640,360,1,static,omp-avx2,1,2.329267,2.329267,2.329267,,0.984268,,yes,0
poke.jpg,Gaussian_7x7,production_float,total_including_allocation,640,360,1,static,auto-avx2,1,13.858944,13.858944,13.858944,1.089337,,,yes,0
poke.jpg,Gaussian_7x7,production_float,total_including_allocation,640,360,1,static,off-avx2,1,15.097056,15.097056,15.097056,,,,yes,0
poke.jpg,Gaussian_7x7,production_float,total_including_allocation,640,360,1,static,omp-avx2,1,14.341012,14.341012,14.341012,,0.966385,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,aos_to_soa,640,360,1,static,auto-avx2,1,0.674655,0.674655,0.674655,0.328900,,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,aos_to_soa,640,360,1,static,off-avx2,1,0.221894,0.221894,0.221894,,,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,aos_to_soa,640,360,1,static,omp-avx2,1,0.218439,0.218439,0.218439,,3.088528,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,kernel,640,360,1,static,auto-avx2,1,20.520593,20.520593,20.520593,0.861359,,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,kernel,640,360,1,static,off-avx2,1,17.675606,17.675606,17.675606,,,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,kernel,640,360,1,static,omp-avx2,1,18.022509,18.022509,18.022509,,1.138609,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,soa_to_aos,640,360,1,static,auto-avx2,1,0.216327,0.216327,0.216327,0.982416,,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,soa_to_aos,640,360,1,static,off-avx2,1,0.212523,0.212523,0.212523,,,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,soa_to_aos,640,360,1,static,omp-avx2,1,0.226935,0.226935,0.226935,,0.953255,,yes,0
poke.jpg,Gaussian_7x7,soa_direct,total,640,360,1,static,auto-avx2,1,21.411575,21.411575,21.411575,0.845805,,0.550118,yes,0
poke.jpg,Gaussian_7x7,soa_direct,total,640,360,1,static,off-avx2,1,18.110023,18.110023,18.110023,,,0.718691,yes,0
poke.jpg,Gaussian_7x7,soa_direct,total,640,360,1,static,omp-avx2,1,18.467883,18.467883,18.467883,,1.159395,0.932703,yes,0
poke.jpg,Gaussian_7x7,soa_separable,aos_to_soa,640,360,1,static,auto-avx2,1,0.674655,0.674655,0.674655,0.328900,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,aos_to_soa,640,360,1,static,off-avx2,1,0.221894,0.221894,0.221894,,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,aos_to_soa,640,360,1,static,omp-avx2,1,0.218439,0.218439,0.218439,,3.088528,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,horizontal,640,360,1,static,auto-avx2,1,0.404680,0.404680,0.404680,4.269366,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,horizontal,640,360,1,static,off-avx2,1,1.727727,1.727727,1.727727,,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,horizontal,640,360,1,static,omp-avx2,1,0.431668,0.431668,0.431668,,0.937480,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,kernel,640,360,1,static,auto-avx2,1,2.577597,2.577597,2.577597,1.955372,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,kernel,640,360,1,static,off-avx2,1,5.040160,5.040160,5.040160,,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,kernel,640,360,1,static,omp-avx2,1,2.632762,2.632762,2.632762,,0.979047,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,soa_to_aos,640,360,1,static,auto-avx2,1,0.211273,0.211273,0.211273,0.985923,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,soa_to_aos,640,360,1,static,off-avx2,1,0.208299,0.208299,0.208299,,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,soa_to_aos,640,360,1,static,omp-avx2,1,0.201010,0.201010,0.201010,,1.051057,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,total,640,360,1,static,auto-avx2,1,3.463525,3.463525,3.463525,1.579418,,3.400841,yes,0
poke.jpg,Gaussian_7x7,soa_separable,total,640,360,1,static,off-avx2,1,5.470353,5.470353,5.470353,,,2.379283,yes,0
poke.jpg,Gaussian_7x7,soa_separable,total,640,360,1,static,omp-avx2,1,3.052211,3.052211,3.052211,,1.134759,5.643467,yes,0
poke.jpg,Gaussian_7x7,soa_separable,vertical,640,360,1,static,auto-avx2,1,2.172917,2.172917,2.172917,1.524418,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,vertical,640,360,1,static,off-avx2,1,3.312433,3.312433,3.312433,,,,yes,0
poke.jpg,Gaussian_7x7,soa_separable,vertical,640,360,1,static,omp-avx2,1,2.201094,2.201094,2.201094,,0.987199,,yes,0
poke.jpg,Gaussian_9x9,aos_direct,kernel,640,360,1,static,auto-avx2,1,17.202819,17.202819,17.202819,1.003399,,,yes,0
poke.jpg,Gaussian_9x9,aos_direct,kernel,640,360,1,static,off-avx2,1,17.261285,17.261285,17.261285,,,,yes,0
poke.jpg,Gaussian_9x9,aos_direct,kernel,640,360,1,static,omp-avx2,1,18.810301,18.810301,18.810301,,0.914542,,yes,0
poke.jpg,Gaussian_9x9,aos_direct,total,640,360,1,static,auto-avx2,1,17.202819,17.202819,17.202819,1.003399,,,yes,0
poke.jpg,Gaussian_9x9,aos_direct,total,640,360,1,static,off-avx2,1,17.261285,17.261285,17.261285,,,,yes,0
poke.jpg,Gaussian_9x9,aos_direct,total,640,360,1,static,omp-avx2,1,18.810301,18.810301,18.810301,,0.914542,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,horizontal,640,360,1,static,auto-avx2,1,0.536909,0.536909,0.536909,3.883226,,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,horizontal,640,360,1,static,off-avx2,1,2.084939,2.084939,2.084939,,,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,horizontal,640,360,1,static,omp-avx2,1,0.594737,0.594737,0.594737,,0.902767,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,kernel,640,360,1,static,auto-avx2,1,2.774004,2.774004,2.774004,1.993084,,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,kernel,640,360,1,static,off-avx2,1,5.528822,5.528822,5.528822,,,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,kernel,640,360,1,static,omp-avx2,1,2.993445,2.993445,2.993445,,0.926693,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,total,640,360,1,static,auto-avx2,1,2.774004,2.774004,2.774004,1.993084,,6.201440,yes,0
poke.jpg,Gaussian_9x9,aos_separable,total,640,360,1,static,off-avx2,1,5.528822,5.528822,5.528822,,,3.122055,yes,0
poke.jpg,Gaussian_9x9,aos_separable,total,640,360,1,static,omp-avx2,1,2.993445,2.993445,2.993445,,0.926693,6.283831,yes,0
poke.jpg,Gaussian_9x9,aos_separable,vertical,640,360,1,static,auto-avx2,1,2.237095,2.237095,2.237095,1.539444,,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,vertical,640,360,1,static,off-avx2,1,3.443883,3.443883,3.443883,,,,yes,0
poke.jpg,Gaussian_9x9,aos_separable,vertical,640,360,1,static,omp-avx2,1,2.398708,2.398708,2.398708,,0.932625,,yes,0
poke.jpg,Gaussian_9x9,production_float,total_including_allocation,640,360,1,static,auto-avx2,1,19.833088,19.833088,19.833088,1.002084,,,yes,0
poke.jpg,Gaussian_9x9,production_float,total_including_allocation,640,360,1,static,off-avx2,1,19.874414,19.874414,19.874414,,,,yes,0
poke.jpg,Gaussian_9x9,production_float,total_including_allocation,640,360,1,static,omp-avx2,1,19.927640,19.927640,19.927640,,0.995255,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,aos_to_soa,640,360,1,static,auto-avx2,1,0.211505,0.211505,0.211505,0.937864,,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,aos_to_soa,640,360,1,static,off-avx2,1,0.198363,0.198363,0.198363,,,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,aos_to_soa,640,360,1,static,omp-avx2,1,0.215461,0.215461,0.215461,,0.981639,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,kernel,640,360,1,static,auto-avx2,1,26.845118,26.845118,26.845118,0.967861,,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,kernel,640,360,1,static,off-avx2,1,25.982334,25.982334,25.982334,,,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,kernel,640,360,1,static,omp-avx2,1,29.486233,29.486233,29.486233,,0.910429,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,soa_to_aos,640,360,1,static,auto-avx2,1,0.206719,0.206719,0.206719,0.944306,,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,soa_to_aos,640,360,1,static,off-avx2,1,0.195206,0.195206,0.195206,,,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,soa_to_aos,640,360,1,static,omp-avx2,1,0.217097,0.217097,0.217097,,0.952196,,yes,0
poke.jpg,Gaussian_9x9,soa_direct,total,640,360,1,static,auto-avx2,1,27.263342,27.263342,27.263342,0.967449,,0.630987,yes,0
poke.jpg,Gaussian_9x9,soa_direct,total,640,360,1,static,off-avx2,1,26.375903,26.375903,26.375903,,,0.654434,yes,0
poke.jpg,Gaussian_9x9,soa_direct,total,640,360,1,static,omp-avx2,1,29.918791,29.918791,29.918791,,0.911245,0.628712,yes,0
poke.jpg,Gaussian_9x9,soa_separable,aos_to_soa,640,360,1,static,auto-avx2,1,0.211505,0.211505,0.211505,0.937864,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,aos_to_soa,640,360,1,static,off-avx2,1,0.198363,0.198363,0.198363,,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,aos_to_soa,640,360,1,static,omp-avx2,1,0.215461,0.215461,0.215461,,0.981639,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,horizontal,640,360,1,static,auto-avx2,1,0.490298,0.490298,0.490298,4.138593,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,horizontal,640,360,1,static,off-avx2,1,2.029144,2.029144,2.029144,,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,horizontal,640,360,1,static,omp-avx2,1,0.456265,0.456265,0.456265,,1.074590,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,kernel,640,360,1,static,auto-avx2,1,2.790346,2.790346,2.790346,1.973094,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,kernel,640,360,1,static,off-avx2,1,5.505616,5.505616,5.505616,,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,kernel,640,360,1,static,omp-avx2,1,2.602771,2.602771,2.602771,,1.072067,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,soa_to_aos,640,360,1,static,auto-avx2,1,0.182561,0.182561,0.182561,1.009482,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,soa_to_aos,640,360,1,static,off-avx2,1,0.184292,0.184292,0.184292,,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,soa_to_aos,640,360,1,static,omp-avx2,1,0.179346,0.179346,0.179346,,1.017926,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,total,640,360,1,static,auto-avx2,1,3.184412,3.184412,3.184412,1.849092,,5.402196,yes,0
poke.jpg,Gaussian_9x9,soa_separable,total,640,360,1,static,off-avx2,1,5.888271,5.888271,5.888271,,,2.931469,yes,0
poke.jpg,Gaussian_9x9,soa_separable,total,640,360,1,static,omp-avx2,1,2.997578,2.997578,2.997578,,1.062328,6.275166,yes,0
poke.jpg,Gaussian_9x9,soa_separable,vertical,640,360,1,static,auto-avx2,1,2.300048,2.300048,2.300048,1.511478,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,vertical,640,360,1,static,off-avx2,1,3.476472,3.476472,3.476472,,,,yes,0
poke.jpg,Gaussian_9x9,soa_separable,vertical,640,360,1,static,omp-avx2,1,2.146506,2.146506,2.146506,,1.071531,,yes,0
poke.jpg,Grayscale,original,total,640,360,1,static,auto-avx2,1,0.192826,0.192826,0.192826,1.412372,,,yes,0
poke.jpg,Grayscale,original,total,640,360,1,static,off-avx2,1,0.272342,0.272342,0.272342,,,,yes,0
poke.jpg,Grayscale,original,total,640,360,1,static,omp-avx2,1,0.242060,0.242060,0.242060,,0.796604,,yes,0
poke.jpg,Negative,linear_bytes,kernel,640,360,1,static,auto-avx2,1,0.022396,0.022396,0.022396,5.695660,,,yes,0
poke.jpg,Negative,linear_bytes,kernel,640,360,1,static,off-avx2,1,0.127560,0.127560,0.127560,,,,yes,0
poke.jpg,Negative,linear_bytes,kernel,640,360,1,static,omp-avx2,1,0.022449,0.022449,0.022449,,0.997639,,yes,0
poke.jpg,Negative,linear_bytes,total,640,360,1,static,auto-avx2,1,0.022396,0.022396,0.022396,5.695660,,19.938962,yes,0
poke.jpg,Negative,linear_bytes,total,640,360,1,static,off-avx2,1,0.127560,0.127560,0.127560,,,3.523761,yes,0
poke.jpg,Negative,linear_bytes,total,640,360,1,static,omp-avx2,1,0.022449,0.022449,0.022449,,0.997639,21.859014,yes,0
poke.jpg,Negative,original,total,640,360,1,static,auto-avx2,1,0.446553,0.446553,0.446553,1.006579,,,yes,0
poke.jpg,Negative,original,total,640,360,1,static,off-avx2,1,0.449491,0.449491,0.449491,,,,yes,0
poke.jpg,Negative,original,total,640,360,1,static,omp-avx2,1,0.490713,0.490713,0.490713,,0.910008,,yes,0
poke.jpg,Quantize,original,total,640,360,1,static,auto-avx2,1,1.261076,1.261076,1.261076,1.106939,,,yes,0
poke.jpg,Quantize,original,total,640,360,1,static,off-avx2,1,1.395934,1.395934,1.395934,,,,yes,0
poke.jpg,Quantize,original,total,640,360,1,static,omp-avx2,1,1.337514,1.337514,1.337514,,0.942851,,yes,0
poke.jpg,Quantize,quantize_lut,grayscale,640,360,1,static,auto-avx2,1,0.234034,0.234034,0.234034,1.158362,,,yes,0
poke.jpg,Quantize,quantize_lut,grayscale,640,360,1,static,off-avx2,1,0.271096,0.271096,0.271096,,,,yes,0
poke.jpg,Quantize,quantize_lut,grayscale,640,360,1,static,omp-avx2,1,0.218582,0.218582,0.218582,,1.070692,,yes,0
poke.jpg,Quantize,quantize_lut,lookup,640,360,1,static,auto-avx2,1,0.082594,0.082594,0.082594,1.203586,,,yes,0
poke.jpg,Quantize,quantize_lut,lookup,640,360,1,static,off-avx2,1,0.099409,0.099409,0.099409,,,,yes,0
poke.jpg,Quantize,quantize_lut,lookup,640,360,1,static,omp-avx2,1,0.167002,0.167002,0.167002,,0.494569,,yes,0
poke.jpg,Quantize,quantize_lut,minmax,640,360,1,static,auto-avx2,1,0.026587,0.026587,0.026587,3.562831,,,yes,0
poke.jpg,Quantize,quantize_lut,minmax,640,360,1,static,off-avx2,1,0.094725,0.094725,0.094725,,,,yes,0
poke.jpg,Quantize,quantize_lut,minmax,640,360,1,static,omp-avx2,1,0.026951,0.026951,0.026951,,0.986494,,yes,0
poke.jpg,Quantize,quantize_lut,total,640,360,1,static,auto-avx2,1,0.343215,0.343215,0.343215,1.355506,,3.674303,yes,0
poke.jpg,Quantize,quantize_lut,total,640,360,1,static,off-avx2,1,0.465230,0.465230,0.465230,,,3.000524,yes,0
poke.jpg,Quantize,quantize_lut,total,640,360,1,static,omp-avx2,1,0.412535,0.412535,0.412535,,0.831966,3.242183,yes,0
poke.jpg,Rotate_CCW,blocked_32,allocation,640,360,1,static,auto-avx2,1,0.024502,0.024502,0.024502,0.723818,,,yes,0
poke.jpg,Rotate_CCW,blocked_32,allocation,640,360,1,static,off-avx2,1,0.017735,0.017735,0.017735,,,,yes,0
poke.jpg,Rotate_CCW,blocked_32,allocation,640,360,1,static,omp-avx2,1,0.017166,0.017166,0.017166,,1.427356,,yes,0
poke.jpg,Rotate_CCW,blocked_32,kernel,640,360,1,static,auto-avx2,1,0.336377,0.336377,0.336377,1.183728,,,yes,0
poke.jpg,Rotate_CCW,blocked_32,kernel,640,360,1,static,off-avx2,1,0.398179,0.398179,0.398179,,,,yes,0
poke.jpg,Rotate_CCW,blocked_32,kernel,640,360,1,static,omp-avx2,1,0.299013,0.299013,0.299013,,1.124958,,yes,0
poke.jpg,Rotate_CCW,blocked_32,total,640,360,1,static,auto-avx2,1,0.360879,0.360879,0.360879,1.152503,,1.295091,yes,0
poke.jpg,Rotate_CCW,blocked_32,total,640,360,1,static,off-avx2,1,0.415914,0.415914,0.415914,,,1.015744,yes,0
poke.jpg,Rotate_CCW,blocked_32,total,640,360,1,static,omp-avx2,1,0.316179,0.316179,0.316179,,1.141376,1.371255,yes,0
poke.jpg,Rotate_CCW,original,total,640,360,1,static,auto-avx2,1,0.467371,0.467371,0.467371,0.903911,,,yes,0
poke.jpg,Rotate_CCW,original,total,640,360,1,static,off-avx2,1,0.422462,0.422462,0.422462,,,,yes,0
poke.jpg,Rotate_CCW,original,total,640,360,1,static,omp-avx2,1,0.433562,0.433562,0.433562,,1.077980,,yes,0
poke.jpg,Rotate_CW,blocked_32,allocation,640,360,1,static,auto-avx2,1,0.015084,0.015084,0.015084,1.151286,,,yes,0
poke.jpg,Rotate_CW,blocked_32,allocation,640,360,1,static,off-avx2,1,0.017366,0.017366,0.017366,,,,yes,0
poke.jpg,Rotate_CW,blocked_32,allocation,640,360,1,static,omp-avx2,1,0.017813,0.017813,0.017813,,0.846797,,yes,0
poke.jpg,Rotate_CW,blocked_32,kernel,640,360,1,static,auto-avx2,1,0.308798,0.308798,0.308798,1.012565,,,yes,0
poke.jpg,Rotate_CW,blocked_32,kernel,640,360,1,static,off-avx2,1,0.312678,0.312678,0.312678,,,,yes,0
poke.jpg,Rotate_CW,blocked_32,kernel,640,360,1,static,omp-avx2,1,0.291318,0.291318,0.291318,,1.060003,,yes,0
poke.jpg,Rotate_CW,blocked_32,total,640,360,1,static,auto-avx2,1,0.323882,0.323882,0.323882,1.019025,,1.453384,yes,0
poke.jpg,Rotate_CW,blocked_32,total,640,360,1,static,off-avx2,1,0.330044,0.330044,0.330044,,,1.318458,yes,0
poke.jpg,Rotate_CW,blocked_32,total,640,360,1,static,omp-avx2,1,0.309131,0.309131,0.309131,,1.047718,1.436352,yes,0
poke.jpg,Rotate_CW,original,total,640,360,1,static,auto-avx2,1,0.470725,0.470725,0.470725,0.924423,,,yes,0
poke.jpg,Rotate_CW,original,total,640,360,1,static,off-avx2,1,0.435149,0.435149,0.435149,,,,yes,0
poke.jpg,Rotate_CW,original,total,640,360,1,static,omp-avx2,1,0.444021,0.444021,0.444021,,1.060141,,yes,0
poke.jpg,Zoom_In,original,total,640,360,1,static,auto-avx2,1,0.485058,0.485058,0.485058,2.386770,,,yes,0
poke.jpg,Zoom_In,original,total,640,360,1,static,off-avx2,1,1.157722,1.157722,1.157722,,,,yes,0
poke.jpg,Zoom_In,original,total,640,360,1,static,omp-avx2,1,0.463983,0.463983,0.463983,,1.045422,,yes,0
