Run_ID,Timestamp_UTC,Image,Width,Height,Operation,Repeat,Threads,Schedule,Chunk,Simd_Build,Simd_Eligible,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Elapsed_ms,Result_Hash,Validation
regular-1-20-off-avx2-1t,2026-09-24T13:03:49Z,6000x6000.png,6000,6000,Rotate_CW,1,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,248.924314,dd5c83f3b3cee726,passed
regular-1-20-off-avx2-1t,2026-09-24T13:03:49Z,6000x6000.png,6000,6000,Rotate_CCW,1,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,245.647835,51196bd3ed2b4ba4,passed
regular-1-20-off-avx2-1t,2026-09-24T13:03:51Z,6000x6000.png,6000,6000,Gaussian_3x3,1,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,1386.061804,87566478e34b4f70,passed
regular-1-20-off-avx2-1t,2026-09-24T13:03:53Z,6000x6000.png,6000,6000,Gaussian_5x5,1,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,2492.908833,4b23a258f94a27f0,passed
regular-1-20-off-avx2-1t,2026-09-24T13:03:58Z,6000x6000.png,6000,6000,Gaussian_7x7,1,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,4310.499168,3771268fea0417e2,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:05Z,6000x6000.png,6000,6000,Gaussian_9x9,1,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,6642.632223,3f6b7f707a108bd5,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:15Z,6000x6000.png,6000,6000,Gaussian_11x11,1,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,9592.187079,c923a906c8989668,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:16Z,6000x6000.png,6000,6000,Grayscale,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,77.932054,937793859b387046,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:16Z,6000x6000.png,6000,6000,Flip_Horizontal,2,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,65.550944,3dfbc0e2f0b456c2,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:17Z,6000x6000.png,6000,6000,Adjust_Brightness,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,176.577771,5d4bea966648e7a7,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:17Z,6000x6000.png,6000,6000,Flip_Vertical,2,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,16.180764,bd012cf684012198,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:18Z,6000x6000.png,6000,6000,Quantize,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,480.748346,b2e8843413e8e7a6,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:18Z,6000x6000.png,6000,6000,Adjust_Contrast,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,264.241109,c036bcbf5e6d6190,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:18Z,6000x6000.png,6000,6000,Negative,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,105.700118,0a497e94a83bbbc0,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:19Z,6000x6000.png,6000,6000,Equalize_Histogram,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,187.698999,5251e13888abb30f,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:20Z,6000x6000.png,6000,6000,Zoom_In,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,346.498469,4e063cbe88523a0e,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:20Z,6000x6000.png,6000,6000,Zoom_Out,2,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,292.787454,8eace74e8cd425e6,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:21Z,6000x6000.png,6000,6000,Rotate_CW,2,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,245.559590,dd5c83f3b3cee726,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:21Z,6000x6000.png,6000,6000,Rotate_CCW,2,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,242.210043,51196bd3ed2b4ba4,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:23Z,6000x6000.png,6000,6000,Gaussian_3x3,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,1377.708294,87566478e34b4f70,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:25Z,6000x6000.png,6000,6000,Gaussian_5x5,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,2500.168843,4b23a258f94a27f0,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:30Z,6000x6000.png,6000,6000,Gaussian_7x7,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,4284.578622,3771268fea0417e2,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:37Z,6000x6000.png,6000,6000,Gaussian_9x9,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,6634.538144,3f6b7f707a108bd5,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:46Z,6000x6000.png,6000,6000,Gaussian_11x11,2,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,9578.721457,c923a906c8989668,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:48Z,6000x6000.png,6000,6000,Grayscale,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,78.093762,937793859b387046,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:48Z,6000x6000.png,6000,6000,Flip_Horizontal,3,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,67.591271,3dfbc0e2f0b456c2,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:49Z,6000x6000.png,6000,6000,Adjust_Brightness,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,176.090199,5d4bea966648e7a7,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:49Z,6000x6000.png,6000,6000,Flip_Vertical,3,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,16.368362,bd012cf684012198,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:50Z,6000x6000.png,6000,6000,Quantize,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,481.708757,b2e8843413e8e7a6,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:50Z,6000x6000.png,6000,6000,Adjust_Contrast,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,274.886159,c036bcbf5e6d6190,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:50Z,6000x6000.png,6000,6000,Negative,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,105.076964,0a497e94a83bbbc0,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:51Z,6000x6000.png,6000,6000,Equalize_Histogram,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,188.133068,5251e13888abb30f,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:52Z,6000x6000.png,6000,6000,Zoom_In,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,347.946567,4e063cbe88523a0e,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:52Z,6000x6000.png,6000,6000,Zoom_Out,3,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,294.138914,8eace74e8cd425e6,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:53Z,6000x6000.png,6000,6000,Rotate_CW,3,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,248.099070,dd5c83f3b3cee726,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:53Z,6000x6000.png,6000,6000,Rotate_CCW,3,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,244.696143,51196bd3ed2b4ba4,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:55Z,6000x6000.png,6000,6000,Gaussian_3x3,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,1380.012390,87566478e34b4f70,passed
regular-1-20-off-avx2-1t,2026-09-24T13:04:57Z,6000x6000.png,6000,6000,Gaussian_5x5,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,2501.352730,4b23a258f94a27f0,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:02Z,6000x6000.png,6000,6000,Gaussian_7x7,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,4295.001486,3771268fea0417e2,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:09Z,6000x6000.png,6000,6000,Gaussian_9x9,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,6643.939466,3f6b7f707a108bd5,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:18Z,6000x6000.png,6000,6000,Gaussian_11x11,3,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,9587.345863,c923a906c8989668,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:20Z,6000x6000.png,6000,6000,Grayscale,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,120.899851,937793859b387046,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:20Z,6000x6000.png,6000,6000,Flip_Horizontal,4,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,65.304439,3dfbc0e2f0b456c2,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:21Z,6000x6000.png,6000,6000,Adjust_Brightness,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,174.838672,5d4bea966648e7a7,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:21Z,6000x6000.png,6000,6000,Flip_Vertical,4,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,16.587992,bd012cf684012198,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:22Z,6000x6000.png,6000,6000,Quantize,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,481.301057,b2e8843413e8e7a6,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:22Z,6000x6000.png,6000,6000,Adjust_Contrast,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,264.660253,c036bcbf5e6d6190,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:22Z,6000x6000.png,6000,6000,Negative,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,105.116530,0a497e94a83bbbc0,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:23Z,6000x6000.png,6000,6000,Equalize_Histogram,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,188.022326,5251e13888abb30f,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:24Z,6000x6000.png,6000,6000,Zoom_In,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,348.581502,4e063cbe88523a0e,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:24Z,6000x6000.png,6000,6000,Zoom_Out,4,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,292.760654,8eace74e8cd425e6,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:24Z,6000x6000.png,6000,6000,Rotate_CW,4,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,248.375649,dd5c83f3b3cee726,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:25Z,6000x6000.png,6000,6000,Rotate_CCW,4,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,245.371596,51196bd3ed2b4ba4,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:26Z,6000x6000.png,6000,6000,Gaussian_3x3,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,1376.327339,87566478e34b4f70,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:29Z,6000x6000.png,6000,6000,Gaussian_5x5,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,2493.393135,4b23a258f94a27f0,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:34Z,6000x6000.png,6000,6000,Gaussian_7x7,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,4298.791921,3771268fea0417e2,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:40Z,6000x6000.png,6000,6000,Gaussian_9x9,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,6660.626358,3f6b7f707a108bd5,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:50Z,6000x6000.png,6000,6000,Gaussian_11x11,4,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,9586.408703,c923a906c8989668,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:52Z,6000x6000.png,6000,6000,Grayscale,5,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,77.850009,937793859b387046,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:52Z,6000x6000.png,6000,6000,Flip_Horizontal,5,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,66.055054,3dfbc0e2f0b456c2,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:53Z,6000x6000.png,6000,6000,Adjust_Brightness,5,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,175.332831,5d4bea966648e7a7,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:53Z,6000x6000.png,6000,6000,Flip_Vertical,5,1,static,,off-avx2,no,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,16.239810,bd012cf684012198,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:53Z,6000x6000.png,6000,6000,Quantize,5,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,484.757147,b2e8843413e8e7a6,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:54Z,6000x6000.png,6000,6000,Adjust_Contrast,5,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,264.176511,c036bcbf5e6d6190,passed
regular-1-20-off-avx2-1t,2026-09-24T13:05:54Z,6000x6000.png,6000,6000,Negative,5,1,static,,off-avx2,yes,unset,unset,hype5,12.2.0,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -g -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,105.503809,0a497e94a83bbbc0,passed
