# started on Thu Sep 24 14:44:57 2026

2017670644,,L1-dcache-loads,1715527245,74.00,,
93114087,,L1-dcache-load-misses,1143723971,49.00,4.61,of all L1-dcache accesses
10879274,,LLC-loads,1143984940,50.00,,
3227096,,LLC-load-misses,1715850992,75.00,29.66,of all LL-cache accesses
