# started on Fri Sep 25 04:41:57 2026

720702551751,,cycles,277304008216,100.00,,
1391024259623,,instructions,277304008216,100.00,1.93,insn per cycle
86000113,,cache-references,277304008216,100.00,,
16017634,,cache-misses,277304008216,100.00,18.625,of all cache refs
