# started on Thu Sep 24 14:29:45 2026

398888214064,,cycles,153351007693,100.00,,
901620377521,,instructions,153351007693,100.00,2.26,insn per cycle
46023071,,cache-references,153351007693,100.00,,
10051787,,cache-misses,153351007693,100.00,21.841,of all cache refs
