Image,Taps,Threads,Build,Component,Elapsed_ms,Direct_Hash,Separable_Hash,Validation
6000x6000.png,9,20,off-avx2,SoA_Separable_Kernel,171.051772,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,off-avx2,AoS_Direct,280.379192,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,off-avx2,AoS_to_SoA,7.795142,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,off-avx2,SoA_Separable_Horizontal,42.393859,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,off-avx2,SoA_Separable_Vertical,129.714201,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,20,off-avx2,SoA_Separable_Kernel,172.108060,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,11,20,off-avx2,AoS_Direct,399.715063,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_to_SoA,7.740665,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Horizontal,50.725330,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Vertical,109.071283,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Kernel,159.796613,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_Direct,459.883688,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_to_SoA,8.664774,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Horizontal,50.821145,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Vertical,108.771473,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Kernel,159.592618,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_Direct,399.221191,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_to_SoA,7.572918,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Horizontal,50.659686,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Vertical,108.820610,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Kernel,159.480296,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_Direct,399.500688,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_to_SoA,7.683213,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Horizontal,50.719488,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Vertical,108.859300,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Kernel,159.578788,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_Direct,399.336093,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,AoS_to_SoA,7.513109,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Horizontal,50.734817,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Vertical,108.669627,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,20,off-avx2,SoA_Separable_Kernel,159.404444,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,3,1,omp-avx2,AoS_Direct,1610.889561,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_to_SoA,70.609031,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Horizontal,327.728441,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Vertical,1386.081258,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Kernel,1713.809699,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_Direct,1616.008990,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_to_SoA,74.571741,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Horizontal,327.816075,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Vertical,1400.480129,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Kernel,1728.296204,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_Direct,1618.869040,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_to_SoA,76.673533,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Horizontal,332.901657,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Vertical,1380.245722,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Kernel,1713.147379,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_Direct,1618.596585,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_to_SoA,75.830410,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Horizontal,330.544084,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Vertical,1379.019911,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Kernel,1709.563995,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_Direct,1612.688745,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,AoS_to_SoA,74.512410,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Horizontal,328.205559,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Vertical,1382.710064,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,1,omp-avx2,SoA_Separable_Kernel,1710.915623,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,5,1,omp-avx2,AoS_Direct,2543.473818,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_to_SoA,73.255974,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Horizontal,445.107302,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Vertical,1493.506249,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Kernel,1938.613551,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_Direct,2521.135545,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_to_SoA,72.230948,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Horizontal,444.755668,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Vertical,1497.446870,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Kernel,1942.202538,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_Direct,2534.968423,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_to_SoA,73.062463,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Horizontal,446.387569,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Vertical,1490.009701,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Kernel,1936.397270,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_Direct,2517.450527,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_to_SoA,74.759516,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Horizontal,454.305650,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Vertical,1489.690650,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Kernel,1943.996300,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_Direct,2522.141294,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,AoS_to_SoA,71.756751,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Horizontal,445.203431,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Vertical,1498.217134,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,1,omp-avx2,SoA_Separable_Kernel,1943.420565,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,7,1,omp-avx2,AoS_Direct,3850.519647,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_to_SoA,74.799165,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Horizontal,550.157522,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Vertical,1628.720355,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Kernel,2178.877877,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_Direct,3835.948608,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_to_SoA,74.972768,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Horizontal,553.779933,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Vertical,1642.795418,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Kernel,2196.575351,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_Direct,3825.665055,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_to_SoA,71.161909,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Horizontal,549.765033,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Vertical,1637.995417,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Kernel,2187.760450,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_Direct,3841.369041,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_to_SoA,72.943554,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Horizontal,549.708591,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Vertical,1634.642444,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Kernel,2184.351035,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_Direct,3830.307643,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,AoS_to_SoA,72.223940,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Horizontal,550.582088,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Vertical,1638.992132,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,1,omp-avx2,SoA_Separable_Kernel,2189.574220,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,9,1,omp-avx2,AoS_Direct,5517.075469,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_to_SoA,70.699055,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Horizontal,649.786563,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Vertical,1773.481901,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Kernel,2423.268464,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_Direct,5524.607297,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_to_SoA,74.369380,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Horizontal,649.134772,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Vertical,1781.261434,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Kernel,2430.396206,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_Direct,5508.861520,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_to_SoA,74.188443,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Horizontal,649.017913,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Vertical,1765.391391,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Kernel,2414.409304,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_Direct,5510.876340,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_to_SoA,74.894867,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Horizontal,651.472764,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Vertical,1766.771071,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Kernel,2418.243835,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_Direct,5539.027852,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,AoS_to_SoA,72.120764,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Horizontal,660.419004,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Vertical,1762.967479,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,9,1,omp-avx2,SoA_Separable_Kernel,2423.386483,69ef0b8e27d9660f,69ef0b8e27d9660f,passed
6000x6000.png,11,1,omp-avx2,AoS_Direct,7891.754396,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_to_SoA,73.762290,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Horizontal,731.934103,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Vertical,1908.145006,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Kernel,2640.079109,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_Direct,7896.643211,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_to_SoA,74.677029,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Horizontal,722.446083,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Vertical,1920.714327,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Kernel,2643.160410,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_Direct,7915.607236,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_to_SoA,70.987511,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Horizontal,722.961661,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Vertical,1916.490208,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Kernel,2639.451869,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_Direct,7888.721509,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_to_SoA,72.180540,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Horizontal,729.952103,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Vertical,1913.781703,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Kernel,2643.733806,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_Direct,7894.933393,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,AoS_to_SoA,71.452093,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Horizontal,724.554535,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Vertical,1912.783569,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,11,1,omp-avx2,SoA_Separable_Kernel,2637.338104,5e9a081c01146288,5e9a081c01146288,passed
6000x6000.png,3,20,omp-avx2,AoS_Direct,92.989138,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_to_SoA,7.425210,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Horizontal,19.564807,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Vertical,80.470412,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Kernel,100.035219,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_Direct,93.132412,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_to_SoA,7.588796,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Horizontal,19.689990,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Vertical,80.733090,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Kernel,100.423080,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_Direct,93.418641,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_to_SoA,7.566600,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Horizontal,19.411248,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Vertical,80.695369,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Kernel,100.106617,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_Direct,93.503977,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_to_SoA,7.816339,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Horizontal,23.096926,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Vertical,86.607342,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Kernel,109.704268,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_Direct,93.605169,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,AoS_to_SoA,7.753721,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Horizontal,19.326694,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Vertical,83.068829,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,3,20,omp-avx2,SoA_Separable_Kernel,102.395523,3dd4f556e5cf0db6,3dd4f556e5cf0db6,passed
6000x6000.png,5,20,omp-avx2,AoS_Direct,145.579139,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_to_SoA,7.644198,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Horizontal,26.040712,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Vertical,86.787295,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Kernel,112.828007,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_Direct,145.866551,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_to_SoA,7.529568,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Horizontal,25.979586,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Vertical,86.915797,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Kernel,112.895383,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_Direct,145.489810,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_to_SoA,7.688252,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Horizontal,26.150783,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Vertical,86.775367,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Kernel,112.926150,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_Direct,147.791002,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_to_SoA,7.589608,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Horizontal,26.448515,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Vertical,89.113030,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Kernel,115.561545,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_Direct,149.140318,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,AoS_to_SoA,7.613829,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Horizontal,26.423063,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Vertical,86.850650,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,5,20,omp-avx2,SoA_Separable_Kernel,113.273713,79917a62df845c26,79917a62df845c26,passed
6000x6000.png,7,20,omp-avx2,AoS_Direct,220.971141,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_to_SoA,9.357976,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Horizontal,32.036642,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Vertical,95.455075,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Kernel,127.491717,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_Direct,220.514421,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_to_SoA,7.808278,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Horizontal,32.007317,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Vertical,95.573172,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Kernel,127.580489,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_Direct,220.529445,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_to_SoA,7.909058,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Horizontal,32.016204,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Vertical,97.607266,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Kernel,129.623470,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_Direct,233.961324,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_to_SoA,9.421103,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Horizontal,32.420606,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Vertical,96.162588,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Kernel,128.583194,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_Direct,220.886882,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,AoS_to_SoA,7.938108,95772fde05018bf4,95772fde05018bf4,passed
6000x6000.png,7,20,omp-avx2,SoA_Separable_Horizontal,32.080614,95772fde05018bf4,95772fde05018bf4,passed
