Image,Operation,Width,Height,Layout,Phase,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Samples,Median_ms,Min_ms,Max_ms,Mean_ms,StdDev_ms
4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.312544,2.290621,2.408667,2.325573,0.047445
4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,2.342955,2.298468,2.478887,2.359595,0.069405
4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,7.163172,6.983010,7.615248,7.190345,0.252893
4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,7.090733,7.003919,7.217699,7.107344,0.087340
4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,3.884650,3.842571,4.114292,3.917830,0.112437
4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,3.847162,3.776092,3.985986,3.868284,0.087092
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,88.585993,87.845650,88.854895,88.510534,0.388484
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,88.380826,87.057274,91.150861,88.468726,1.642367
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,9.773089,9.563415,9.967121,9.744385,0.156560
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,9.761217,9.575345,9.938499,9.766520,0.156256
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,8.018155,7.945321,8.276932,8.066475,0.128467
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,8.130899,7.944689,8.537446,8.167738,0.222343
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,45.018964,44.107039,45.285565,44.923328,0.477770
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,44.636114,44.305826,45.020635,44.672536,0.309914
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,7.607695,7.500059,7.661459,7.592295,0.063321
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,7.725819,7.117687,7.872894,7.639792,0.299719
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,25.811554,25.367409,25.892844,25.724154,0.220418
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,25.860139,25.220348,26.186742,25.791340,0.352473
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,13.706772,13.552742,13.902886,13.716150,0.164670
4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,13.701813,13.141989,13.766030,13.549700,0.270392
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,38.428166,38.377438,38.800320,38.554089,0.209227
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,38.452792,38.395426,41.266187,39.003435,1.265163
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,3.801299,3.788349,3.826714,3.804229,0.014598
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,3.797029,3.743677,3.801969,3.782573,0.024771
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.874478,2.842454,2.966730,2.881785,0.049616
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,2.867945,2.842240,2.890804,2.868303,0.018734
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,19.667154,19.653351,19.790739,19.688715,0.057510
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,19.728022,19.249755,19.862471,19.674491,0.246615
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.288891,2.277286,2.312810,2.291062,0.015132
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,2.335808,2.306078,2.512097,2.362877,0.084430
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,10.145194,9.818568,10.232339,10.110477,0.168378
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,10.134451,9.985887,10.332132,10.145982,0.126746
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,5.480938,5.419813,5.576467,5.488801,0.060633
4000x3000.png,Grayscale,4000,3000,SoA,Kernel,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,5.510309,5.476701,5.559804,5.510413,0.032396
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,25.070108,24.475979,25.397749,25.064462,0.364674
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,25.347878,24.944433,25.537205,25.301764,0.218271
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,3.152442,3.011321,3.319376,3.158531,0.112832
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,3.018429,2.972708,3.305162,3.097248,0.146277
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.802088,2.541030,2.947168,2.750315,0.155359
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,2.782839,2.673085,3.167543,2.836449,0.191949
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,13.499381,12.651676,13.551350,13.321695,0.378834
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,12.653304,12.255244,13.423072,12.766411,0.426994
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.975390,2.921533,3.018151,2.975659,0.038715
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,3.015640,2.481775,3.150739,2.917320,0.261957
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,8.489277,7.933593,8.765753,8.423332,0.302893
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,8.535617,8.143728,8.802905,8.538014,0.251357
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,4.257672,4.172667,4.446256,4.309519,0.126540
4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,4.264050,3.889196,4.444404,4.171003,0.261034
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,9203.960844,9195.775452,9207.946107,9201.871827,5.004019
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,9200.106565,9198.263477,9214.152387,9203.744954,6.662871
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,884.474842,883.897236,885.664826,884.651132,0.759077
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,884.649480,883.909546,906.048090,891.558974,10.409693
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,665.419715,664.863594,678.811575,668.190016,5.973996
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,664.741173,664.219336,688.041238,669.341742,10.463205
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,4605.162887,4601.733946,4636.395069,4612.105964,14.355021
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,4604.838337,4603.364553,4612.049426,4606.079862,3.435406
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,532.781040,532.187657,533.916664,533.008975,0.816123
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,547.781854,532.400879,560.141436,546.600923,13.403070
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2332.470610,2325.346490,2460.666790,2366.127913,57.408095
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,2324.775409,2312.583395,2402.036369,2341.576232,35.742710
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1284.413895,1282.245638,1288.654040,1285.077994,2.363027
6000x6000.png,Gaussian_11x11,5990,5990,AoS,Kernel,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,1281.057754,1278.386453,1320.997777,1289.402744,18.108103
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,73.890173,71.735383,78.943707,74.578713,2.691163
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,70.906032,70.789302,75.692129,72.686087,2.520656
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,7.614837,7.596157,7.903186,7.699484,0.139239
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,7.690982,7.596208,7.815733,7.695261,0.078522
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,6.480056,6.414162,6.573126,6.491539,0.070704
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,6.400887,6.276404,6.506101,6.404306,0.091350
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,35.489643,35.134161,36.418453,35.591706,0.485544
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,37.045799,36.561628,37.364637,36.952941,0.352226
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,6.004198,5.889559,6.126846,6.000324,0.103489
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,6.070988,5.690166,6.224765,6.027382,0.203664
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,19.385913,18.886236,21.292008,19.681275,0.945396
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,19.414074,19.129120,20.743959,19.633391,0.634929
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,10.669133,10.440955,11.190111,10.744655,0.296259
6000x6000.png,Gaussian_11x11,5990,5990,SoA,AoS_to_SoA,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,10.703558,10.625045,10.843954,10.735066,0.094317
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,9377.803617,9373.128873,9385.576841,9378.104396,4.736816
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,18746.534601,18740.298421,18883.449998,18775.690583,60.864096
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,905.970980,903.057427,914.784840,907.722540,4.769094
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,1817.178402,1802.889034,1822.200748,1813.986648,8.495940
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,680.362951,679.466476,702.311965,684.917058,9.789621
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,1366.680966,1355.773558,1367.098728,1364.457573,4.883435
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,4696.149765,4691.465941,4738.886357,4704.961263,19.637964
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,9404.880299,9383.982288,9437.541650,9406.610071,21.989121
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,546.015753,543.818801,578.342144,551.996871,14.770485
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,1096.053585,1088.987116,1243.954532,1151.567188,81.888224
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2370.969033,2358.335379,2511.220567,2402.772226,63.975130
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,4752.113321,4748.950595,4839.997387,4769.191078,39.614765
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1311.978753,1308.994900,1333.119662,1318.433937,11.182129
6000x6000.png,Gaussian_11x11,5990,5990,SoA,End_to_End,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,2634.821076,2629.211836,2641.556460,2634.860056,5.680508
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,9229.799905,9225.864429,9233.447357,9229.913691,2.758772
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,18601.905363,18591.096856,18734.359348,18629.281989,59.563624
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,890.602206,888.172109,899.742235,892.584794,4.809118
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,1802.263737,1787.769501,1807.028327,1798.866678,8.532664
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,667.914225,667.007620,689.769988,672.106154,9.883977
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,1353.748264,1343.418205,1354.566311,1351.813996,4.732713
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,4623.689517,4619.099238,4665.512550,4631.579773,19.347514
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,9330.034668,9309.723763,9362.049431,9331.641232,21.482064
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,534.528755,532.615423,566.765256,540.710080,14.607746
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,1084.479655,1077.556837,1232.248870,1140.025928,81.955608
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2333.048987,2320.786278,2470.626078,2364.272811,62.831706
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,4713.754777,4710.313492,4800.131381,4730.029548,39.220710
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1291.090108,1287.641277,1311.458340,1297.017824,11.111510
6000x6000.png,Gaussian_11x11,5990,5990,SoA,Kernel,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,2613.731885,2607.859421,2620.410055,2613.630368,5.676767
6000x6000.png,Gaussian_11x11,5990,5990,SoA,SoA_to_AoS,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,73.646968,73.185777,73.890565,73.611992,0.277837
6000x6000.png,Gaussian_11x11,5990,5990,SoA,SoA_to_AoS,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -DOMP_EXPLICIT_SIMD=1,5,73.774220,73.398521,74.013612,73.722507,0.244305
