# started on Fri Sep 25 00:20:21 2026

2532006166,,L1-dcache-loads,1782616578,74.00,,
94104222,,L1-dcache-load-misses,1192803491,50.00,3.72,of all L1-dcache accesses
7536841,,LLC-loads,1189853392,50.00,,
2262272,,LLC-load-misses,1781695677,74.00,30.02,of all LL-cache accesses
