Image,Operation,Width,Height,Layout,Phase,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Samples,Median_ms,Min_ms,Max_ms,Mean_ms,StdDev_ms
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,52.755496,52.491192,52.861879,52.737409,0.145740
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,9.773805,9.610069,9.820423,9.739784,0.090722
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,9.792444,9.594955,9.866545,9.758004,0.105715
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,7.033145,7.006644,7.263926,7.090265,0.109880
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,5.557367,5.491155,5.664970,5.584625,0.073802
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,7.355407,7.269852,7.452642,7.358966,0.084053
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,7.417151,7.281534,7.628489,7.441950,0.129691
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,5.504152,5.319936,5.568193,5.478776,0.101015
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,4.506369,4.477749,4.695480,4.540155,0.090857
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,48.850987,48.582525,49.280327,48.934304,0.275008
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,48.572777,48.516562,49.562742,48.797654,0.438865
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,34.942992,34.529580,35.110484,34.866214,0.223040
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,27.063578,26.730489,28.129036,27.384627,0.633262
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,5.887267,5.843757,5.954560,5.899598,0.046939
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,5.949284,5.876835,6.109079,5.965452,0.087269
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,4.747314,4.627166,7.295382,5.520934,1.217730
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,4.192545,4.019086,4.274492,4.146450,0.108129
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,24.638317,24.619617,24.727150,24.668222,0.052034
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,24.963583,24.536741,25.076898,24.866086,0.245562
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,17.729313,17.674885,18.073997,17.833384,0.182283
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,14.575845,14.412368,15.164462,14.712497,0.322063
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,13.935463,13.731101,14.114432,13.925199,0.138168
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,13.920100,13.760961,14.074548,13.896928,0.134577
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,10.019501,9.954569,10.232729,10.081304,0.134115
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,7.864530,7.707909,8.138617,7.875226,0.178641
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,229.808856,229.479646,229.866157,229.758617,0.159558
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,229.901366,229.599920,230.698819,230.061756,0.433882
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,135.516173,135.225851,136.100400,135.637094,0.343576
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,93.874956,93.723091,93.969732,93.868069,0.093114
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,23.691983,23.495149,23.927814,23.664981,0.176604
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,23.671547,23.016137,23.850260,23.575344,0.326302
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,14.804560,14.705413,15.022997,14.834716,0.123658
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,10.926980,10.862630,11.097459,10.942607,0.095081
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,17.826718,17.756783,17.940083,17.852040,0.075870
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,17.947568,17.807454,18.023628,17.941948,0.084305
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,11.438233,11.268207,11.513533,11.413632,0.096550
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,8.928013,8.851121,9.032694,8.940611,0.066691
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,115.993266,115.197417,119.018422,116.873655,1.929004
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,116.779461,116.329838,118.593809,117.006875,0.914153
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,72.361274,69.331376,73.853689,71.957107,1.966469
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,48.823571,47.566842,54.490394,50.671394,3.486093
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,14.385094,14.196380,14.542340,14.394838,0.139427
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,14.496951,14.421802,14.654073,14.516236,0.086376
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,9.681294,9.533808,15.443587,11.395034,2.643555
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,8.004675,7.911937,8.187611,8.043561,0.111317
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,60.207672,58.117304,60.310081,59.752836,0.934299
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,61.022231,59.830434,61.266069,60.749286,0.603828
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,37.152427,34.925699,37.572868,36.770514,1.061721
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,28.035158,27.695150,28.930282,28.217428,0.520571
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,33.957277,33.639170,34.224497,33.944603,0.221566
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,34.007282,33.197454,34.152351,33.800671,0.393771
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,20.969387,20.418815,21.330660,20.983553,0.371245
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,14.212835,13.723836,15.716802,14.622662,0.882897
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,14.430069,14.408265,14.481723,14.441084,0.030046
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,14.420600,14.385670,14.439785,14.413645,0.024914
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,14.429070,14.409669,14.550242,14.452591,0.057636
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,14.415822,14.389349,14.933561,14.525902,0.232356
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1.716843,1.637290,1.747160,1.694404,0.050854
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,1.664014,1.556202,1.677140,1.644566,0.050298
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1.743077,1.696827,1.779807,1.738204,0.034954
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1.800425,1.768649,1.890164,1.811802,0.048467
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1.692459,1.657801,1.746840,1.696358,0.032212
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,1.663357,1.559426,1.737657,1.650698,0.068400
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,16,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1.743554,1.714113,1.833359,1.752616,0.047891
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,16,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1.846481,1.795566,1.872901,1.841154,0.028829
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,2,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,7.233054,7.224610,7.254867,7.235812,0.011457
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,2,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,7.232958,7.221018,7.483110,7.294906,0.111497
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,2,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,7.238268,7.219227,7.920860,7.447062,0.319362
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,2,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,7.297873,7.224258,7.948331,7.510659,0.354828
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,20,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,1.655507,1.624268,1.755632,1.673746,0.050754
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,20,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,1.656970,1.625931,1.697256,1.657787,0.026950
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,20,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,1.765711,1.710689,1.962548,1.796919,0.096951
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,20,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,1.730161,1.683834,1.812606,1.734359,0.048464
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,4,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,4.011124,3.663844,4.295842,3.935328,0.265832
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,4,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,4.026063,3.968555,4.058752,4.020068,0.038393
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,4,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,3.648371,3.642875,4.206479,3.852474,0.284626
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,4,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,4.098930,4.047790,4.216528,4.117066,0.068672
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,8,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,2.255648,2.230667,2.279254,2.255894,0.022533
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,8,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,2.243483,2.066064,2.293020,2.219676,0.088320
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,8,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,2.296504,2.095018,2.368043,2.271678,0.105185
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,8,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,2.108274,2.053421,2.332609,2.169175,0.124699
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,132.970961,132.901715,132.991871,132.962342,0.035150
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,133.203671,132.972334,133.416898,133.201446,0.169812
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,1,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,68.506909,68.311549,68.771600,68.506584,0.174496
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,1,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,41.093551,40.967595,41.383764,41.130661,0.173437
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,12,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,13.881775,13.824959,14.154009,13.925197,0.130313
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,12,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,13.879103,13.421182,13.983715,13.817340,0.225629
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,12,static,,omp,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1,5,7.747858,7.672268,7.797916,7.744451,0.045538
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,12,static,,omp-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=1 -march=haswell,5,5.371475,5.301496,5.432489,5.357982,0.052998
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,16,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,5,10.505690,10.365521,10.563047,10.493074,0.080233
4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,16,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,5,10.526962,10.319079,10.583917,10.499998,0.103826
