Run_ID,Timestamp_UTC,Image,Operation,Width,Height,Layout,Phase,Repeat,Threads,Schedule,Chunk,Simd_Build,OMP_Places,OMP_Proc_Bind,Hostname,Compiler,Build_Flags,Elapsed_ms,Result_Hash,Validation,Reference_Max_Abs_Error,Reference_Differing_Bytes
layout-Gaussian_11x11-simd_off-t1-r1-4000x3000.png,2026-09-19T21:06:52Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Naive,End_to_End,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,3116.513975,1e8adb9534bf99dc,passed,0,0
layout-Gaussian_11x11-simd_off-t1-r1-4000x3000.png,2026-09-19T21:06:52Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,AoS_to_SoA,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,24.673508,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-t1-r1-4000x3000.png,2026-09-19T21:06:52Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Horizontal_Passes,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,96.886762,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-t1-r1-4000x3000.png,2026-09-19T21:06:52Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Vertical_Passes,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,132.979395,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-t1-r1-4000x3000.png,2026-09-19T21:06:52Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,Kernel,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,229.866157,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-t1-r1-4000x3000.png,2026-09-19T21:06:52Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,SoA_to_AoS,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,14.462125,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-t1-r1-4000x3000.png,2026-09-19T21:06:52Z,4000x3000.png,Gaussian_11x11,3990,2990,SoA_Separable,End_to_End,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,269.001790,cca77fc65f26e2d2,passed,1,172
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,AoS_Naive,Kernel,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,9198.760233,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,AoS_to_SoA,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,74.134844,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,Kernel,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,9227.584909,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,SoA_to_AoS,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,73.288971,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Naive,End_to_End,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,9375.008724,c923a906c8989668,passed,0,0
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,AoS_to_SoA,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,74.134844,acaa148feb45213a,passed,1,802
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Horizontal_Passes,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,290.589879,acaa148feb45213a,passed,1,802
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Vertical_Passes,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,400.013299,acaa148feb45213a,passed,1,802
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,Kernel,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,690.603178,acaa148feb45213a,passed,1,802
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,SoA_to_AoS,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,43.553842,acaa148feb45213a,passed,1,802
layout-Gaussian_11x11-simd_off-t1-r1-6000x6000.png,2026-09-19T21:07:23Z,6000x6000.png,Gaussian_11x11,5990,5990,SoA_Separable,End_to_End,1,1,static,,off,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize,808.291864,acaa148feb45213a,passed,1,802
layout-Grayscale-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:24Z,4000x3000.png,Grayscale,4000,3000,AoS,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,46.659924,00925fa85224b60c,passed,0,0
layout-Grayscale-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:24Z,4000x3000.png,Grayscale,4000,3000,SoA,AoS_to_SoA,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,23.848276,00925fa85224b60c,passed,0,0
layout-Grayscale-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:24Z,4000x3000.png,Grayscale,4000,3000,SoA,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,36.563779,00925fa85224b60c,passed,0,0
layout-Grayscale-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:24Z,4000x3000.png,Grayscale,4000,3000,SoA,SoA_to_AoS,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,25.069681,00925fa85224b60c,passed,0,0
layout-Grayscale-simd_off-avx2-t1-r1-4000x3000.png,2026-09-19T21:07:24Z,4000x3000.png,Grayscale,4000,3000,SoA,End_to_End,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,85.481736,00925fa85224b60c,passed,0,0
layout-Grayscale-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:07:26Z,6000x6000.png,Grayscale,6000,6000,AoS,Kernel,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,139.981516,937793859b387046,passed,0,0
layout-Grayscale-simd_off-avx2-t1-r1-6000x6000.png,2026-09-19T21:07:26Z,6000x6000.png,Grayscale,6000,6000,SoA,AoS_to_SoA,1,1,static,,off-avx2,,,hype1,g++,-O3 -Wall -Wextra -std=c++17 -fopenmp -ffp-contract=off -DOMP_EXPLICIT_SIMD=0 -fno-tree-vectorize -march=haswell,73.581532,937793859b387046,passed,0,0
